name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Mae'S Mhp,(205) 763-7316,Lincoln,AL,398 Mary Jo Lane,35096,Talladega,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mae'S Mhp in Lincoln. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mae'S Mhp (Lincoln). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mc Caig'S Mhp,(205) 763-7731,Lincoln,AL,75333 Al Highway 77,35096,Talladega,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mc Caig'S Mhp in Lincoln. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mc Caig'S Mhp (Lincoln). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Stuart Mhp,(205) 652-7494,Livingston,AL,210 Pickens Street,35470,Sumter,"Hi, Bradley with Tread Companies / Trailer Parks calling about Stuart Mhp in Livingston. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Stuart Mhp (Livingston). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Crestwood Estates Family Community,(256) 837-0461,Madison,AL,100 Alton Lynch Circle,35757,Madison,"Hi, Bradley with Tread Companies / Trailer Parks calling about Crestwood Estates Family Community in Madison. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Crestwood Estates Family Community (Madison). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mountain View Trailer Court,(256) 837-3761,Madison,AL,1800 Slaughter Road,35758,Madison,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mountain View Trailer Court in Madison. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mountain View Trailer Court (Madison). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Shady Brook Mhp,(256) 533-9622,Madison,AL,9162 Segers Road,35756,Limestone,"Hi, Bradley with Tread Companies / Trailer Parks calling about Shady Brook Mhp in Madison. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Shady Brook Mhp (Madison). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
West Valley Mhp,(256) 837-5050,Madison,AL,1058 Slaughter Road,35758,Madison,"Hi, Bradley with Tread Companies / Trailer Parks calling about West Valley Mhp in Madison. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re West Valley Mhp (Madison). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Summerchase,(334) 792-8504,Midland City,AL,4010 Mance Newton Road,36350,Dale,"Hi, Bradley with Tread Companies / Trailer Parks calling about Summerchase in Midland City. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Summerchase (Midland City). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Oak Tree Family Community,(334) 221-5912,Millbrook,AL,5000 Oak Tree Road,36054,Elmore,"Hi, Bradley with Tread Companies / Trailer Parks calling about Oak Tree Family Community in Millbrook. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Oak Tree Family Community (Millbrook). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Brown'S Mobile Home & Rec. Vehicle Park,(334) 342-3383,Mobile,AL,1619 Jasper Road,36618,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brown'S Mobile Home & Rec. Vehicle Park in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brown'S Mobile Home & Rec. Vehicle Park (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Greenpark West,(334) 639-1416,Mobile,AL,7601 Airport Boulevard,36608,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Greenpark West in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Greenpark West (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pala Verde Mobile Home & Rec. Vehicle,(334) 660-7148,Mobile,AL,3525 Demetropolis Road,36693,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pala Verde Mobile Home & Rec. Vehicle in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pala Verde Mobile Home & Rec. Vehicle (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Royal Acres Mobile Home Estate,(334) 633-0001,Mobile,AL,1300 Schillinger Road South,36695,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Royal Acres Mobile Home Estate in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Royal Acres Mobile Home Estate (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sea Pines Mhp,(334) 478-0281,Mobile,AL,1451 Cedar Crescent Drive,36605,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sea Pines Mhp in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sea Pines Mhp (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Seven Oaks Mobile Home & Rec. Vehicle Park,(334) 460-4633,Mobile,AL,3815 Moffett Road,36618,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Seven Oaks Mobile Home & Rec. Vehicle Park in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Seven Oaks Mobile Home & Rec. Vehicle Park (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
White Oaks Mhp,(334) 653-5650,Mobile,AL,5811 Old Pascagoula Road,36619,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about White Oaks Mhp in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re White Oaks Mhp (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Woodland Oaks Mhp,(334) 661-5310,Mobile,AL,5481 Gunn Road,36619,Mobile,"Hi, Bradley with Tread Companies / Trailer Parks calling about Woodland Oaks Mhp in Mobile. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Woodland Oaks Mhp (Mobile). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Twin Fountain'S Mobile Homes,(334) 765-2121,Monroeville,AL,Twin Fountain Trail,36460,Monroe,"Hi, Bradley with Tread Companies / Trailer Parks calling about Twin Fountain'S Mobile Homes in Monroeville. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Twin Fountain'S Mobile Homes (Monroeville). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Air Base Mhp,(334) 262-6661,Montgomery,AL,312 Air Base Boulevard,36108,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Air Base Mhp in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Air Base Mhp (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Autumnwood Mhp,(334) 288-1470,Montgomery,AL,87 White Frost Drive,36116,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Autumnwood Mhp in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Autumnwood Mhp (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Blue Ridge Mobile Homes Park,(334) 272-5173,Montgomery,AL,1870 Blue Ridge Drive,36110,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Blue Ridge Mobile Homes Park in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Blue Ridge Mobile Homes Park (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Caravan Villa Mhp,(334) 288-7053,Montgomery,AL,5700 Bell Road,36116,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Caravan Villa Mhp in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Caravan Villa Mhp (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hunter'S Walk Home Center,(334) 834-8300,Montgomery,AL,1200 West Boulevard,36108,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hunter'S Walk Home Center in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hunter'S Walk Home Center (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Lakewood Estates,(334) 263-6941,Montgomery,AL,3945 Birmingham Highway,36108,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Lakewood Estates in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Lakewood Estates (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sunshine Village Park & Sales,(334) 272-8776,Montgomery,AL,449 North Eastern Boulevard,36117,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sunshine Village Park & Sales in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sunshine Village Park & Sales (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Woodland Hills Community,(334) 288-5629,Montgomery,AL,4590 Troy Highway,36116,Montgomery,"Hi, Bradley with Tread Companies / Trailer Parks calling about Woodland Hills Community in Montgomery. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Woodland Hills Community (Montgomery). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Freedom Living Mobile Homes,(205) 761-1861,Munford,AL,37891 Al Highway 21,36268,Talladega,"Hi, Bradley with Tread Companies / Trailer Parks calling about Freedom Living Mobile Homes in Munford. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Freedom Living Mobile Homes (Munford). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
