name,address,city,state,zip,phone,county,website,size,units,source
La Villa Vegas Mhp,1190 South Mojave Road,Las Vegas,NV,89104,(702) 641-7706,Clark,,MEDIUM (51-100),,HIFLD Open Data
Lone Mountain Mobile Ranch,7626 West Lone Mountain Road,Las Vegas,NV,89129,(702) 645-1898,Clark,,MEDIUM (51-100),,HIFLD Open Data
Maycliff Mhp,3601 East Wyoming Avenue,Las Vegas,NV,89104,(702) 457-5890,Clark,,LARGE (>100),,HIFLD Open Data
Meadows Trailer Park,1286 South Mojave Road,Las Vegas,NV,89104,(702) 457-2090,Clark,,MEDIUM (51-100),,HIFLD Open Data
Meadows-Mobile Home Community,2900 South Valley View Boulevard,Las Vegas,NV,89102,(702) 876-3660,Clark,,LARGE (>100),,HIFLD Open Data
Miracle Mile Partners,3642 Boulder Highway,Las Vegas,NV,89121,(702) 457-2848,Clark,,LARGE (>100),,HIFLD Open Data
Palm Grove Mhp,1624 Palm Street,Las Vegas,NV,89104,(702) 457-1320,Clark,,LARGE (>100),,HIFLD Open Data
Paradise Trails Mhp,2485 West Wigwam Avenue,Las Vegas,NV,89123,(702) 361-2259,Clark,,LARGE (>100),,HIFLD Open Data
Pecos Park Coach Club,200 North Pecos Road,Las Vegas,NV,89101,(702) 452-8915,Clark,,LARGE (>100),,HIFLD Open Data
Pleasant Valley Mobile Home Community,3800 South Decatur Boulevard,Las Vegas,NV,89103,(702) 876-5999,Clark,,LARGE (>100),,HIFLD Open Data
Pueblo Del Sol Family Mobile Home,3751 South Nellis Boulevard,Las Vegas,NV,89121,(702) 451-4445,Clark,,LARGE (>100),,HIFLD Open Data
Purple Sage Mhp,4362 East Lake Mead Boulevard,Las Vegas,NV,89115,(702) 459-8717,Clark,,LARGE (>100),,HIFLD Open Data
River Oaks Sr Mhp,5300 East Desert Inn Road,Las Vegas,NV,89122,(702) 431-5357,Clark,,LARGE (>100),,HIFLD Open Data
Riviera Vegas Mhp,2038 Palm Street,Las Vegas,NV,89104,(702) 457-3101,Clark,,LARGE (>100),,HIFLD Open Data
Royal Mobile Park,4470 Vegas Valley Drive,Las Vegas,NV,89121,(702) 457-5459,Clark,,LARGE (>100),,HIFLD Open Data
Royal Ridge Mobile Home Estate,4601 South Decatur Boulevard,Las Vegas,NV,89103,(702) 873-3226,Clark,,LARGE (>100),,HIFLD Open Data
Sand Creek Mobile Home Community,2627 South Lamb Boulevard,Las Vegas,NV,89121,(702) 457-4691,Clark,,LARGE (>100),,HIFLD Open Data
Santiago Communities Las Vegas,4650 East Carey Avenue,Las Vegas,NV,89115,(702) 644-9499,Clark,,LARGE (>100),,HIFLD Open Data
Shadow Mountain Village,2800 South Lamb Boulevard,Las Vegas,NV,89121,(702) 457-2905,Clark,,LARGE (>100),,HIFLD Open Data
Sierra Mhp,3139 East Sahara Avenue,Las Vegas,NV,89104,(702) 457-1222,Clark,,LARGE (>100),,HIFLD Open Data
Silverado Mhp,3401 North Walnut Road,Las Vegas,NV,89115,(702) 644-1010,Clark,,LARGE (>100),,HIFLD Open Data
Storeyville Mobile Home Resort,3755 North Nellis Boulevard,Las Vegas,NV,89115,(702) 644-1166,Clark,,MEDIUM (51-100),,HIFLD Open Data
Sunrise Mountain Trailer Park,1450 North Nellis Boulevard,Las Vegas,NV,89110,(702) 459-8484,Clark,,SMALL (<50),,HIFLD Open Data
Sunrise Oaks Community,1200 North Lamb Boulevard,Las Vegas,NV,89110,(702) 459-2484,Clark,,LARGE (>100),,HIFLD Open Data
Sunrise Terrace Mobile Home,2182 North Pecos Road,Las Vegas,NV,89115,(702) 452-0517,Clark,,LARGE (>100),,HIFLD Open Data
Terrace Mobile Inn,3654 Las Vegas Boulevard North,Las Vegas,NV,89115,(702) 643-0657,Clark,,SMALL (<50),,HIFLD Open Data
Three Crowns Mhp,867 North Lamb Boulevard,Las Vegas,NV,89110,(702) 452-5720,Clark,,LARGE (>100),,HIFLD Open Data
Trailer Vegas,3975 East Lake Mead Boulevard,Las Vegas,NV,89115,(702) 459-4572,Clark,,SMALL (<50),,HIFLD Open Data
Trailerdale,1615 South Mojave Road,Las Vegas,NV,89104,(702) 457-3151,Clark,,SMALL (<50),,HIFLD Open Data
Tropicana Palms Mhp,6420 East Tropicana Avenue,Las Vegas,NV,89122,(702) 456-5823,Clark,,LARGE (>100),,HIFLD Open Data
Valley Trailer Park,5803 Boulder Highway,Las Vegas,NV,89122,(702) 456-0470,Clark,,SMALL (<50),,HIFLD Open Data
Valley Vista All Age Mobile Home,3001 Cabana Drive,Las Vegas,NV,89122,(702) 457-5757,Clark,,LARGE (>100),,HIFLD Open Data
Villa Borega Mobile Home Community,1111 North Lamb Boulevard,Las Vegas,NV,89110,(702) 452-3758,Clark,,LARGE (>100),,HIFLD Open Data
Walnut Mobile Ranch Park,1600 North Walnut Road,Las Vegas,NV,89115,(702) 452-1506,Clark,,MEDIUM (51-100),,HIFLD Open Data
West Valley,6300 West Tropicana Avenue,Las Vegas,NV,89103,(702) 876-4778,Clark,,LARGE (>100),,HIFLD Open Data
Whispering Sands Mobile Home,1481 Palm Street,Las Vegas,NV,89104,(702) 457-3909,Clark,,MEDIUM (51-100),,HIFLD Open Data
Yucca Terrace Mhp,3825 North Nellis Boulevard,Las Vegas,NV,89115,(702) 643-8153,Clark,,SMALL (<50),,HIFLD Open Data
Brookwood Motel & Mobile Home,205 Cornell Avenue,Lovelock,NV,89419,(702) 273-2438,Pershing,,SMALL (<50),,HIFLD Open Data
Mesquite Manor,161 Desert Drive,Mesquite,NV,89027,(775) 346-7244,Clark,,SMALL (<50),,HIFLD Open Data
Aloha Vegas Mhp,500 Miller Avenue,North Las Vegas,NV,89030,(775) 642-3930,Clark,,LARGE (>100),,HIFLD Open Data
Green Spot Mhp,2537 Las Vegas Boulevard North,North Las Vegas,NV,89030,(702) 649-7349,Clark,,MEDIUM (51-100),,HIFLD Open Data
Oasis Trailer Park,2905 Las Vegas Boulevard North,North Las Vegas,NV,89030,(702) 649-0586,Clark,,SMALL (<50),,HIFLD Open Data
Pair-A-Dice Trailer Park,2067 Las Vegas Boulevard North,North Las Vegas,NV,89030,(702) 642-2323,Clark,,LARGE (>100),,HIFLD Open Data
Twin Acres Mhp,2001 East Tonopah Avenue,North Las Vegas,NV,89030,(702) 399-2301,Clark,,SMALL (<50),,HIFLD Open Data
Robbins Nest Mobile Village,479 South Moapa Valley Boulevard,Overton,NV,89040,(775) 397-2364,Clark,,MEDIUM (51-100),,HIFLD Open Data
Robinson'S Trailer Park,276 North Whitmore Avenue,Overton,NV,89040,(775) 397-8339,Clark,,SMALL (<50),,HIFLD Open Data
Big Valley Mhp,471 West Wilson Road,Pahrump,NV,89048,(775) 727-5112,Nye,,SMALL (<50),,HIFLD Open Data
Arrowhead Mhp,4175 West 4Th Street,Reno,NV,89503,(775) 323-1428,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Bonanza Mobile Lodge,520 Gentry Way,Reno,NV,89502,(775) 825-0337,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Brookside Mhp,40 Zircon Drive,Reno,NV,89511,(775) 825-8787,Washoe,,SMALL (<50),,HIFLD Open Data
Cedar Lodge,12755 South Virginia Street,Reno,NV,89511,(775) 853-3232,Washoe,,SMALL (<50),,HIFLD Open Data
Chism Trailer Park,1300 West 2Nd Street,Reno,NV,89503,(775) 322-2281,Washoe,,LARGE (>100),,HIFLD Open Data
Country Terrace Mobile Village,11 Tuck Circle,Reno,NV,89506,(775) 972-0266,Washoe,,LARGE (>100),,HIFLD Open Data
Cozy Trailer Park,520 Gentry Way,Reno,NV,89502,(775) 825-0337,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Donner Springs Mhp,4465 Boca Way,Reno,NV,89502,(775) 825-5516,Washoe,,LARGE (>100),,HIFLD Open Data
Fairview Mobile Manor,2885 Kietzke Lane,Reno,NV,89502,(775) 826-6066,Washoe,,LARGE (>100),,HIFLD Open Data
Green Acres Trailer Park,501 West Moana Lane,Reno,NV,89509,(775) 827-2482,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Keystone Trailer Park,1457 West 4Th Street,Reno,NV,89503,(775) 323-5432,Washoe,,SMALL (<50),,HIFLD Open Data
La Rambla Mhp,2880 Kietzke Lane,Reno,NV,89502,(775) 825-0779,Washoe,,SMALL (<50),,HIFLD Open Data
Lakeview 74,17650 South Reno Park Boulevard,Reno,NV,89506,(775) 972-6506,Washoe,,SMALL (<50),,HIFLD Open Data
Lucky Lane Mhp,3650 Boynton Lane,Reno,NV,89502,(775) 825-5239,Washoe,,LARGE (>100),,HIFLD Open Data
Mardon Mhp,5945 East Ranger Road,Reno,NV,89506,(775) 329-1871,Washoe,,SMALL (<50),,HIFLD Open Data
Northgate Mobile Village,1331 Silverada Boulevard,Reno,NV,89512,(775) 331-6411,Washoe,,LARGE (>100),,HIFLD Open Data
Pioneer Hills Mobile Home Estate,13201 South Virginia Street,Reno,NV,89511,(775) 853-6464,Washoe,,LARGE (>100),,HIFLD Open Data
Reno Cascade Mobile Home Community,3805 Clearacre Lane,Reno,NV,89512,(775) 673-2202,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Shade Tree Village,800 Gentry Way,Reno,NV,89502,(775) 825-8787,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Sierra Shadows Mobile Home,10700 Stead Boulevard,Reno,NV,89506,(775) 972-7184,Washoe,,SMALL (<50),,HIFLD Open Data
Silverada Estates Mobile Home,2301 Oddie Boulevard,Reno,NV,89512,(775) 358-8100,Washoe,,LARGE (>100),,HIFLD Open Data
Skyline Mhp,7900 North Virginia Street,Reno,NV,89506,(775) 972-1666,Washoe,,LARGE (>100),,HIFLD Open Data
Sun Villa Estates,91 Cabernet Pkwy,Reno,NV,89512,(866) 786-8127,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Travelier Mhp,777 Gentry Way,Reno,NV,89502,(775) 825-3868,Washoe,,LARGE (>100),,HIFLD Open Data
Webb'S Mobile Home Village,9660 North Virginia Street,Reno,NV,89506,(775) 972-0140,Washoe,,SMALL (<50),,HIFLD Open Data
Yorkshire Mhp,7950 Yorkshire Drive,Reno,NV,89506,(775) 972-1515,Washoe,,SMALL (<50),,HIFLD Open Data
Five Star Mhp,1340 5Th Street,Silver Springs,NV,89429,(775) 577-2277,Lyon,,SMALL (<50),,HIFLD Open Data
Silver Springs Trailer Park,4515 Us Highway 50,Silver Springs,NV,89429,(775) 577-2775,Lyon,,SMALL (<50),,HIFLD Open Data
Blue Gem Estates,6560 Pyramid Lake Road,Sparks,NV,89436,(775) 825-8787,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Jopa Trailer Park,2006 Prater Way,Sparks,NV,89431,(775) 358-4155,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Lockwood Mhp,425 Canyon Way,Sparks,NV,89434,(775) 342-0310,Storey,,MEDIUM (51-100),,HIFLD Open Data
Oasis Mobile Estates,6550 Pyramid Lake Road,Sparks,NV,89436,(775) 425-5977,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Pony Express Mhp,2300 Prater Way,Sparks,NV,89431,(775) 358-8354,Washoe,,SMALL (<50),,HIFLD Open Data
Sander'S Mhp,2190 Prater Way,Sparks,NV,89431,(775) 358-7974,Washoe,,SMALL (<50),,HIFLD Open Data
Sierra Royal Mhp,675 Parlanti Lane,Sparks,NV,89434,(775) 358-4704,Washoe,,LARGE (>100),,HIFLD Open Data
Triple C Trailer Park,106 East Victorian Avenue,Sparks,NV,89431,(775) 358-6587,Washoe,,LARGE (>100),,HIFLD Open Data
Y-Rancho Mhp,501 El Rancho Drive,Sparks,NV,89431,(775) 355-8254,Washoe,,LARGE (>100),,HIFLD Open Data
Tahoe Shores Mhp,395 Eugene Street,Stateline,NV,89449,(775) 588-2988,Douglas,,LARGE (>100),,HIFLD Open Data
Silver Crown Mhp,5315 Sun Valley Boulevard,Sun Valley,NV,89433,(775) 673-2026,Washoe,,SMALL (<50),,HIFLD Open Data
Sun Valley Mhp,5590 Leon Drive,Sun Valley,NV,89433,(775) 825-8787,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Crystal Trailer Park,1155 Old Highway 40 West,Verdi,NV,89439,(775) 345-0104,Washoe,,SMALL (<50),,HIFLD Open Data
River Belle Trailer Park,1795 Highway 40 West #50,Verdi,NV,89439,(775) 345-0163,Washoe,,SMALL (<50),,HIFLD Open Data
Conestoga Mobile Park,101 Lincoln Highway,Wadsworth,NV,89442,(775) 575-2575,Washoe,,MEDIUM (51-100),,HIFLD Open Data
Clearview Mobile Home Park,1654 Butte Street,West Wendover,NV,89883,(775) 664-3345,Elko,,MEDIUM (51-100),,HIFLD Open Data
Mountain View,1520 East 2Nd Street,Winnemucca,NV,89445,(775) 625-1222,Humboldt,,SMALL (<50),,HIFLD Open Data
Vagabond Mobile Home Village,422 West Haskell Street,Winnemucca,NV,89445,(775) 623-3452,Humboldt,,SMALL (<50),,HIFLD Open Data
114Th Street Mobile Park,402 Airport Way,Yerington,NV,89447,(775) 463-2444,Lyon,,MEDIUM (51-100),,HIFLD Open Data
Pioneer Mobile Home Ranch,815 West Bridge Street,Yerington,NV,89447,(775) 463-2426,Lyon,,MEDIUM (51-100),,HIFLD Open Data
Shady Glenn Trailer Park,329 North West Street,Yerington,NV,89447,(775) 463-2429,Lyon,,SMALL (<50),,HIFLD Open Data
Trails West Home & Rec. Vehicle Park,370 State Route 339,Yerington,NV,89447,(775) 463-3620,Lyon,,SMALL (<50),,HIFLD Open Data
Yerington Mobile Village,528 South Main Street,Yerington,NV,89447,(775) 463-2989,Lyon,,SMALL (<50),,HIFLD Open Data
Hidden Forest Estate,Mettacahonts Road,Accord,NY,12404,(914) 626-8607,Ulster,,SMALL (<50),,HIFLD Open Data
Akron Mhp,90 Bloomingdale Avenue,Akron,NY,14001,(716) 542-2161,Erie,,MEDIUM (51-100),,HIFLD Open Data
Golden Pond Estates,13411 Main Road,Akron,NY,14001,(585) 542-4460,Erie,,LARGE (>100),,HIFLD Open Data
Quarry Hill Estates Inc,11789 Main Road,Akron,NY,14001,(716) 542-4994,Erie,,LARGE (>100),,HIFLD Open Data
Albion Mobile Homes Inc,95 Heritage Estates,Albion,NY,14411,(585) 589-0395,Orleans,,MEDIUM (51-100),,HIFLD Open Data
Oak Orchard Estates,3320 Oak Orchard Road,Albion,NY,14411,(716) 589-5591,Orleans,,MEDIUM (51-100),,HIFLD Open Data
Marilla Country Village,19 Bush Gardens,Alden,NY,14004,(716) 937-9693,Erie,,MEDIUM (51-100),,HIFLD Open Data
Meadow Lane Park,Rr 12 Box,Alexandria Bay,NY,13607,(315) 482-2186,Jefferson,,SMALL (<50),,HIFLD Open Data
Swan Bay Estates & Marina,Rr 12 Box,Alexandria Bay,NY,13607,(315) 482-2419,Jefferson,,SMALL (<50),,HIFLD Open Data
Colonial Village,3974 Route 417,Allegany,NY,14706,(716) 701-6730,Cattaraugus,,MEDIUM (51-100),,HIFLD Open Data
Valley View Estates,4115 S Nine Mile Road,Allegany,NY,14706,(716) 701-6730,Cattaraugus,,LARGE (>100),,HIFLD Open Data
Gildersleeve Park For Mobile Homes Inc,600 North Bway,Amityville,NY,11701,(613) 789-3838,Suffolk,,MEDIUM (51-100),,HIFLD Open Data
Melody Meadows Estates,8930 Erie Road,Angola,NY,14006,(716) 549-5995,Erie,,MEDIUM (51-100),,HIFLD Open Data
Triton Valley Estates Angola,8157 Erie Road,Angola,NY,14006,(716) 549-3737,Erie,,SMALL (<50),,HIFLD Open Data
Arcade Valley Estates,Rr 39 Box,Arcade,NY,14009,(716) 496-5163,Cattaraugus,,SMALL (<50),,HIFLD Open Data
Triton Valley Estates Arcade,6070 Michigan Rd,Arcade,NY,14009,(716) 496-5223,Wyoming,,SMALL (<50),,HIFLD Open Data
Meadows Park,8836 State Route 36,Arkport,NY,14807,(607) 295-9818,Steuben,,SMALL (<50),,HIFLD Open Data
Creek & Pines Mobile Home Community,885 Middleline Road,Ballston Spa,NY,12020,(518) 885-0296,Saratoga,,SMALL (<50),,HIFLD Open Data
Forest Hills Mhp,185 Paisley Road,Ballston Spa,NY,12020,(518) 885-4710,Saratoga,,SMALL (<50),,HIFLD Open Data
Sandy'S Mobile Acres,329 Atomic Project Road,Ballston Spa,NY,12020,(518) 884-9008,Saratoga,,SMALL (<50),,HIFLD Open Data
Saratoga West,331 Rowland St,Ballston Spa,NY,12020,(518) 884-0632,Saratoga,,MEDIUM (51-100),,HIFLD Open Data
Mapledale Acres,Mapledale Road,Barneveld,NY,13304,(315) 896-2034,Oneida,,SMALL (<50),,HIFLD Open Data
Country Meadows Mhp,12 Overlook Drive,Batavia,NY,14020,(585) 343-5941,Genesee,,LARGE (>100),,HIFLD Open Data
Ridgewood Village,3233 Pratt Road,Batavia,NY,14020,(716) 343-5447,Genesee,,MEDIUM (51-100),,HIFLD Open Data
Lake Country Estates Inc,Corner East Washngtn An,Bath,NY,14810,(607) 776-7187,Steuben,,SMALL (<50),,HIFLD Open Data
High Acres Mhp & Sales,Dutch Hollow Road,Bemus Point,NY,14712,(716) 484-8608,Chautauqua,,MEDIUM (51-100),,HIFLD Open Data
Kirkwood Mhp,Loughlin Road,Binghamton,NY,13901,(607) 775-1805,Broome,,SMALL (<50),,HIFLD Open Data
Triton Valley Estates Sunset,3473 South Park Avenue,Blasdell,NY,14219,(716) 549-3737,Erie,,SMALL (<50),,HIFLD Open Data
Twin Lakes Village,Brlnghm And North Sh P Rds,Bloomingburg,NY,12721,(914) 733-4548,Sullivan,,MEDIUM (51-100),,HIFLD Open Data
Valley Forge Village,1301 Church Street,Bohemia,NY,11716,(516) 589-4200,Suffolk,,LARGE (>100),,HIFLD Open Data
Birch Tree Mobile Estates,194 Hagadorn Mills Road,Broadalbin,NY,12025,(518) 883-8032,Fulton,,SMALL (<50),,HIFLD Open Data
Carefree Park Estates,2520 Union Road,Buffalo,NY,14227,(716) 668-5833,Erie,,LARGE (>100),,HIFLD Open Data
Niagara Kenmore Mhp,1774 Military Road,Buffalo,NY,14217,(716) 876-6276,Erie,,SMALL (<50),,HIFLD Open Data
Parkside Village Inc,320 Crabapple Lane,Buffalo,NY,14227,(716) 668-6262,Erie,,MEDIUM (51-100),,HIFLD Open Data
Pittsford Capital Mhps Iv,95 Calla Way,Buffalo,NY,14225,(716) 684-6246,Erie,,MEDIUM (51-100),,HIFLD Open Data
Shady Acres Mhp,2296 Union Road,Buffalo,NY,14227,(716) 668-2820,Erie,,SMALL (<50),,HIFLD Open Data
Shamrock Mhp & Sales Inc,1883 Electric Avenue,Buffalo,NY,14218,(716) 822-7337,Erie,,MEDIUM (51-100),,HIFLD Open Data
Wayside Mobile Home Court,3447 South Park Avenue,Buffalo,NY,14219,(716) 824-6241,Erie,,SMALL (<50),,HIFLD Open Data
Roll-In Mhp Sales,Rr 25 Box,Calverton,NY,11933,(516) 727-3697,Suffolk,,MEDIUM (51-100),,HIFLD Open Data
Colonial Coach Estates,8626 State Route 415,Campbell,NY,14821,(607) 936-6277,Steuben,,SMALL (<50),,HIFLD Open Data
Canandaigua Country Estates Inc,5555 Purdy Road,Canandaigua,NY,14424,(716) 394-8318,Ontario,,SMALL (<50),,HIFLD Open Data
Canandaigua Mhp,129 Saltonstall Street,Canandaigua,NY,14424,(585) 394-9354,Ontario,,MEDIUM (51-100),,HIFLD Open Data
Estate Homes Inc,3985 State Route 5 And 20,Canandaigua,NY,14424,(716) 394-1630,Ontario,,LARGE (>100),,HIFLD Open Data
Lakeview Mhp,3525 East Lake Road,Canandaigua,NY,14424,(716) 396-3473,Ontario,,SMALL (<50),,HIFLD Open Data
Thomas Estate Mfd. Housing Communities,3985 State Route 5 And 20,Canandaigua,NY,14424,(716) 394-1630,Ontario,,SMALL (<50),,HIFLD Open Data
Gouverneur Gardens Mhp,51 Gouverneur,Canton,NY,13617,(315) 287-3000,St Lawrence,,SMALL (<50),,HIFLD Open Data
Roxbury Estates,852 County Route 11,Central Square,NY,13036,(315) 676-7240,Oswego,,SMALL (<50),,HIFLD Open Data
Summerhill Village,3055 East Avenue,Central Square,NY,13036,(315) 668-7746,Oswego,,SMALL (<50),,HIFLD Open Data
Brookside Mobile Manor,Bleachery Place,Chadwicks,NY,13319,(315) 737-8333,Oneida,,MEDIUM (51-100),,HIFLD Open Data
Arcade Valley Estates Inc,Rr 39 Box Arcade Arcade,Chaffee,NY,14030,(716) 496-5163,Cattaraugus,,MEDIUM (51-100),,HIFLD Open Data
Golden Acres Mobile Sales & Court,Center Street,Chatham,NY,12037,(518) 392-4774,Columbia,,SMALL (<50),,HIFLD Open Data
Sky Harbor,4925 Genesee Street,Cheektowaga,NY,14225,(716) 681-2970,Erie,,LARGE (>100),,HIFLD Open Data
Cherry Creek Mhp & Campground,761 Southside Ave,Cherry Creek,NY,14723,(716) 296-5834,Chautauqua,,SMALL (<50),,HIFLD Open Data
Rock Oak Estates Inc,10065 Main Street,Clarence,NY,14031,(716) 759-6735,Erie,,LARGE (>100),,HIFLD Open Data
Millgate Meadows,83 Millstream Court,Clark Mills,NY,13321,(315) 853-6459,Oneida,,LARGE (>100),,HIFLD Open Data
D & R Village,430 Route 146,Clifton Park,NY,12065,(518) 383-9977,Saratoga,,LARGE (>100),,HIFLD Open Data
Prestige Communities Llc,3180 State Route 96,Clifton Springs,NY,14432,(315) 462-7181,Ontario,,LARGE (>100),,HIFLD Open Data
Cherrywood Community Inc,1 Cherrywood Circle,Clinton,NY,13323,(315) 793-8900,Oneida,,SMALL (<50),,HIFLD Open Data
Sunset Valley In Webster,5647 Sutton Point North,Conesus,NY,14435,(716) 243-5460,Livingston,,MEDIUM (51-100),,HIFLD Open Data
Blue Ridge Mhp,227 Montrose Drive,Conklin,NY,13748,(607) 775-5953,Broome,,SMALL (<50),,HIFLD Open Data
Pride Manor Mhp,Conklin Road,Conklin,NY,13748,(607) 775-5297,Broome,,MEDIUM (51-100),,HIFLD Open Data
Cortland Estates Mhp,303 Tompkins,Cortland,NY,13045,(607) 758-8981,Cortland,,MEDIUM (51-100),,HIFLD Open Data
Pinegrove,Route 209,Cuddebackville,NY,12729,(914) 754-7949,Orange,,LARGE (>100),,HIFLD Open Data
Rolling Hills Mhp,6433 Sahrles Road,Dansville,NY,14437,(716) 335-3621,Livingston,,SMALL (<50),,HIFLD Open Data
Triton Valley Estates Derby,8017 Erie Road,Derby,NY,14047,(716) 549-3737,Erie,,LARGE (>100),,HIFLD Open Data
Donnelly Mobile Homes,21721 State Route 180,Dexter,NY,13634,(315) 639-4600,Jefferson,,SMALL (<50),,HIFLD Open Data
East Hampton Mobile Home Village,105 Oakview Highway,East Hampton,NY,11937,(516) 324-1643,Suffolk,,SMALL (<50),,HIFLD Open Data
Brookside Mhp,1549 Cedar Street,Elmira,NY,14904,(607) 737-1144,Chemung,,SMALL (<50),,HIFLD Open Data
Carriage Estates,3374 Lower Maple Avenue,Elmira,NY,14901,(607) 734-4283,Chemung,,SMALL (<50),,HIFLD Open Data
Farmington Mhp,37 Tidd Avenue,Farmington,NY,14425,(585) 924-5777,Ontario,,LARGE (>100),,HIFLD Open Data
Green Hills Mfd. Home Park,5022 State Route 55,Ferndale,NY,12734,(845) 295-0275,Sullivan,,SMALL (<50),,HIFLD Open Data
Cooper Road Mhp,121 Cooper Road,Fishkill,NY,12524,(845) 896-6160,Dutchess,,SMALL (<50),,HIFLD Open Data
Dutch Village Mhp,Rr 9 Box,Fishkill,NY,12524,(518) 828-4221,Putnam,,SMALL (<50),,HIFLD Open Data
Lamplighter Acres,53 Lamplighter Acres,Fort Edward,NY,12828,(518) 745-8800,Saratoga,,LARGE (>100),,HIFLD Open Data
Flyin Y Mobile Courts,1174 County Highway 107,Fort Johnson,NY,12070,(518) 762-4225,Fulton,,SMALL (<50),,HIFLD Open Data
Country Meadows,Millers Grove Road,Frankfort,NY,13340,(315) 894-8012,Herkimer,,MEDIUM (51-100),,HIFLD Open Data
Triton Valley Estates Farmersville,8162 Route 16,Franklinville,NY,14737,(716) 676-2526,Cattaraugus,,SMALL (<50),,HIFLD Open Data
Triton Valley Estates Franklinville,7930 Route 16,Franklinville,NY,14737,(716) 676-2526,Cattaraugus,,SMALL (<50),,HIFLD Open Data
Mcclenathans Mobile Home Estates,3742 East Main Road,Fredonia,NY,14063,(716) 672-2959,Chautauqua,,MEDIUM (51-100),,HIFLD Open Data
Country Haven Mhp Limited,429 Rathburn Road,Fulton,NY,13069,(315) 593-6767,Oswego,,SMALL (<50),,HIFLD Open Data
Crosby Hill Mhp,2667 State Route 3,Fulton,NY,13069,(315) 598-3256,Oswego,,SMALL (<50),,HIFLD Open Data
Kerfien Mhp,413 Silk Road,Fulton,NY,13069,(315) 592-4704,Oswego,,SMALL (<50),,HIFLD Open Data
Adirondack Estates,215 Ballard Road,Gansevoort,NY,12831,(518) 584-1444,Saratoga,,MEDIUM (51-100),,HIFLD Open Data
Whispering Pines,Ballard Road,Gansevoort,NY,12831,(518) 584-0632,Saratoga,,SMALL (<50),,HIFLD Open Data
Homestead Mhp,Luzerne Road,Glens Falls,NY,12801,(518) 792-2400,Warren,,SMALL (<50),,HIFLD Open Data
Northwinds Mobile Estates,Luzerne Road,Glens Falls,NY,12801,(518) 792-5838,Warren,,MEDIUM (51-100),,HIFLD Open Data
Deer Creek,566 West Fulton St,Gloversville,NY,12078,(518) 773-4663,Fulton,,SMALL (<50),,HIFLD Open Data
Field Point Mhp,30 South Main Street,Gloversville,NY,12078,(518) 725-6266,Fulton,,SMALL (<50),,HIFLD Open Data
Valley View Park,Not Available,Groton,NY,NOT AVAILABLE,(607) 793-0104,Tompkins,,SMALL (<50),,HIFLD Open Data
Brook Gardens,38 West Canyon Drive,Hamburg,NY,14075,(716) 627-3100,Erie,,LARGE (>100),,HIFLD Open Data
Eagle Crest Mhp,3629 Big Tree Road,Hamburg,NY,14075,(716) 627-7663,Erie,,LARGE (>100),,HIFLD Open Data
Lakeside Village Mhp,Lakeside Drive,Highland Mills,NY,10930,(914) 928-6769,Orange,,SMALL (<50),,HIFLD Open Data
Lincoln Mobile Homes Court Inc,Lincln Avenue,Holbrook,NY,11741,(516) 589-9130,Suffolk,,MEDIUM (51-100),,HIFLD Open Data
Estate Homes West Inc Mobile Homes,17144 4Th Section Road,Holley,NY,14470,(716) 638-8070,Orleans,,LARGE (>100),,HIFLD Open Data
