name,phone,city,state,address,zip,county,call_script,sms_script,list_link
Northgate Estates Mobile Home,(815) 389-3869,South Beloit,IL,236 Fischer Road,61080,Winnebago,"Hi, Bradley with Tread Companies / Trailer Parks calling about Northgate Estates Mobile Home in South Beloit. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Northgate Estates Mobile Home (South Beloit). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
South Bluff Mhp,(815) 389-1074,South Beloit,IL,666 South Bluff Street,61080,Winnebago,"Hi, Bradley with Tread Companies / Trailer Parks calling about South Bluff Mhp in South Beloit. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re South Bluff Mhp (South Beloit). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Park Estates Mhc,(618) 443-5018,Sparta,IL,47 Park Estates Court,62286,Randolph,"Hi, Bradley with Tread Companies / Trailer Parks calling about Park Estates Mhc in Sparta. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Park Estates Mhc (Sparta). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Brookview Mhp,(217) 525-7901,Springfield,IL,1751 North Grand Avenue West,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Brookview Mhp in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Brookview Mhp (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Charter Oaks Mhp,(217) 544-8966,Springfield,IL,3351 Terminal Avenue #25,62707,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Charter Oaks Mhp in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Charter Oaks Mhp (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Cottonwood Cove Estates,(217) 523-7264,Springfield,IL,3617 North Grand Avenue East #1,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Cottonwood Cove Estates in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Cottonwood Cove Estates (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Don'S Mhp,(217) 529-7281,Springfield,IL,2735 South 14Th Street,62703,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Don'S Mhp in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Don'S Mhp (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Elmcrest Village,(217) 544-8966,Springfield,IL,3332 East Carpenter Street,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Elmcrest Village in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Elmcrest Village (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Fremont Home Sales,(217) 528-2628,Springfield,IL,3501 East Ridgely Road,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Fremont Home Sales in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Fremont Home Sales (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Grand Valley Village,(217) 753-4509,Springfield,IL,11 Grand Valley Drive,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Grand Valley Village in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Grand Valley Village (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Harper Manor,(217) 528-0831,Springfield,IL,3041 East Linden Avenue,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Harper Manor in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Harper Manor (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Hidden Valley Mobile Home Community,(217) 789-4553,Springfield,IL,3430 North Peoria Road,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Hidden Valley Mobile Home Community in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Hidden Valley Mobile Home Community (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Mildred Mobile Home Court,(217) 529-1012,Springfield,IL,3032 South 11Th Street,62703,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Mildred Mobile Home Court in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Mildred Mobile Home Court (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Milton Manor,(217) 528-5172,Springfield,IL,1236 North Milton Avenue,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Milton Manor in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Milton Manor (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Pierce Manor,(217) 528-0831,Springfield,IL,3319 East Enos Avenue,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Pierce Manor in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Pierce Manor (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Ridge Village Mhp,(217) 525-7124,Springfield,IL,2800 Ridge Avenue #103,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Ridge Village Mhp in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Ridge Village Mhp (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
River Oaks Village Water Plant,(217) 544-0342,Springfield,IL,1236 North Oaklane Road,62707,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about River Oaks Village Water Plant in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re River Oaks Village Water Plant (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Salmon'S Mobile Home Court,(217) 787-2378,Springfield,IL,3625 South Douglas Avenue,62704,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Salmon'S Mobile Home Court in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Salmon'S Mobile Home Court (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Sunnybrook Mobile Home Community,(217) 529-6588,Springfield,IL,2800 Viaduct Rossa Street,62703,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Sunnybrook Mobile Home Community in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Sunnybrook Mobile Home Community (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Timberline Manor,(217) 528-0831,Springfield,IL,720 Forrest Avenue,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Timberline Manor in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Timberline Manor (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Vicksburg Mhp,(217) 522-2289,Springfield,IL,61 Gettysburg Drive,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Vicksburg Mhp in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Vicksburg Mhp (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Vicksburg Park,(217) 522-5113,Springfield,IL,3535 East Cook Street,62703,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Vicksburg Park in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Vicksburg Park (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Wedgewood Terrace,(217) 528-0831,Springfield,IL,3725 North Peoria Road,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Wedgewood Terrace in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Wedgewood Terrace (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Willow Grove Mobile Home Community,(217) 522-8530,Springfield,IL,3451 Ridge Avenue,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Willow Grove Mobile Home Community in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Willow Grove Mobile Home Community (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Woodland Acres Mobile Home,(217) 523-4980,Springfield,IL,3500 North Dirksen Pkwy,62702,Sangamon,"Hi, Bradley with Tread Companies / Trailer Parks calling about Woodland Acres Mobile Home in Springfield. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Woodland Acres Mobile Home (Springfield). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Windmill Estates,(815) 427-9883,St Anne,IL,5550 South State Route 1,60964,Kankakee,"Hi, Bradley with Tread Companies / Trailer Parks calling about Windmill Estates in St Anne. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Windmill Estates (St Anne). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
Apollo Mobile Home Court,(708) 345-1520,Stone Park,IL,4208 Appollo Lane,60165,Cook,"Hi, Bradley with Tread Companies / Trailer Parks calling about Apollo Mobile Home Court in Stone Park. Free marketplace for park owners — $0 listing fee, $0 success fee. Brokers take ~6%. We've operated 4,000+ spaces. Can I text the link?",Bradley @ Tread Companies / Trailer Parks re Apollo Mobile Home Court (Stone Park). Free owner marketplace — $0 fees. List in 2 min: https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach,https://temporary-zippy-celesta-4cyc4ht.vercel.app/list-your-park?ref=bradley-outreach
